addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick
10823,Schöneberg,,restaurant,,,,+4930 7819413,https://tavernakos.de/,greek,,,,no,true,,,,Taverna Kos,"Mo-Th 16:00-00:00; Fr-Su,PH 12:00-00:00",yes,,,limited,52.485126000000001,13.346594000000000,Tempelhof-Schöneberg
10783,Schöneberg,,restaurant,,,,,,mediterranean,,,,,true,,,,Sofram,Mo-Sa 10:00-23:00,yes,,,limited,52.496872000000003,13.361934000000000,Tempelhof-Schöneberg
10719,Wilmersdorf,,restaurant,,,,+49 30 8613015,,chinese,,,,,true,,,,Tian Fu,"Tu-Fr 12:00-15:00, Tu-Fr 17:30-23:00, Sa,Su 12:00-23:00",yes,outside,,yes,52.494892000000000,13.324066000000000,Charlottenburg-Wilmersdorf
10439,Prenzlauer Berg,false,restaurant,,,,,,chinese,,,,yes,true,,,,Lao Xiang,"PH,Mo-Su 12:00-23:30",pedestrian_zone,outside,,limited,52.546067000000001,13.427360000000000,Pankow
10823,Schöneberg,,restaurant,,,,+49 176 47882309,http://mamasbanh.com/,vietnamese,,,yes,yes,true,,,,Mamas Banh,12:00-22:00,yes,,,no,52.489825000000003,13.354302000000001,Tempelhof-Schöneberg
10717,,,restaurant,,,,,,vietnamese,,,,,,,,,Cozy Restaurant,"Mo-Fr 11:30-22:30; Sa 12:00-22:30",,,,limited,52.491587000000003,13.324142000000000,Charlottenburg-Wilmersdorf
10707,Wilmersdorf,,restaurant,,,,,,vietnamese,,,,yes,true,,,,Pho,"Mo-Sa 11:30-23:30; Su 12:00-23:30",yes,,,yes,52.498871999999999,13.314327000000000,Charlottenburg-Wilmersdorf
10707,Wilmersdorf,,restaurant,,,,,http://www.georgios-restaurant.de/,greek,,,,,true,,,,Georgios Restaurant,Mo-Fr 12:00-23:00,yes,,,no,52.496887999999998,13.313966000000001,Charlottenburg-Wilmersdorf
10707,,,restaurant,,,,,,austrian,,,,,,,,,Vogelweide,Mo-Fr 12:00-16:00,,,,yes,52.498317000000000,13.314522000000000,Charlottenburg-Wilmersdorf
13187,,,restaurant,,,,,,vietnamese,,,,yes,true,,,,Baba đu,"Mo-Th 11:30-22:00, Fr 11:30-23:00, Sa-Su 12:00-23:00",yes,,,no,52.572096999999999,13.414851000000001,Pankow
10178,Mitte,,restaurant,,,,+49 30 24339838,http://www.madami-restaurant.de,vietnamese,,,,yes,true,,,,Madami (papa),Mo-Sa 12:00-23:00,yes,,,no,52.523243000000001,13.408359000000001,Mitte
13127,,,restaurant,,,,,,greek,,,,,,,,,Hercules,"Mo,Tu,Th,Fr,PH 16:00-23:00; Sa,Su 12:00-23:00",,,,limited,52.607241000000002,13.425416999999999,Pankow
10967,Kreuzberg,,restaurant,,,"50",,http://tuluslotrek.de/,french,,,,,true,,,,Tulus Lotrek,Tu-Su 19:00-01:00,yes,outside,no,yes,52.489621000000000,13.413646000000000,Friedrichshain-Kreuzberg
10967,,,restaurant,,,,,http://www.ssam-bbq.de/,korean,,,yes,yes,,,,,Ssam,"May-Sep: Su-Th,PH 12:00-24:00, May-Sep: Fr,Sa 12:00-01:00, Oct-Apr: Su-Th,PH 12:00-23:00, Oct-Apr: Fr,Sa 12:00-24:00",,,,no,52.494222999999998,13.421616000000000,Neukölln
13355,,,restaurant,,,"200",+49 30/46776300,,international,no,,,yes,true,,no,,Cantinerie,Mo-Fr 11:00-15:00,yes,outside,no,yes,52.541195999999999,13.386366000000001,Mitte
10783,Schöneberg,,restaurant,,,,,,asian,,,,,true,,,,Thãnh nhõ,"Mo-Fr 11:30-23:00; Sa,Su,PH 13:00-23:00",yes,outside,,yes,52.497137000000002,13.362038000000000,Tempelhof-Schöneberg
12459,Oberschöneweide,,restaurant,,,,,,german,,,,,,,,,Kiez - Küche,Mo-Fr 08:00-14:00,,,,yes,52.462493000000002,13.517015000000001,Treptow-Köpenick
10823,Schöneberg,,restaurant,,,,,,italian,,,no,yes,true,,,,Mangia e bevi,,yes,,,no,52.487426999999997,13.349325000000000,Tempelhof-Schöneberg
10715,,,restaurant,,,,,,italian,,,,,true,,,,Little Eataly Berlin,,yes,,,yes,52.486359000000000,13.324282999999999,Charlottenburg-Wilmersdorf
10719,Wilmersdorf,,restaurant,,,,,,italian,,,,,,,,,Da Noi,"Tu-Sa 16:00-23:30; Su 14:00-22:00",,,,limited,52.493533999999997,13.321705000000000,Charlottenburg-Wilmersdorf
10623,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,petrocelli’s bar,,,,,limited,52.504944000000002,13.322934000000000,Charlottenburg-Wilmersdorf
10715,Wilmersdorf,,restaurant,,,,,,german,,,,yes,true,,,,Restaurant Bieberbau,"Tu-Su 09:00-18:30;Sa 09:00-14:00",yes,,,no,52.479579999999999,13.333703000000000,Charlottenburg-Wilmersdorf
13127,Französisch Buchholz,,restaurant,,,,,,german,,,,,,,,,Zum eisernen Gustav,We-Su 12:00-22:00,,,,no,52.607697000000002,13.434513000000001,Pankow
10435,Prenzlauer Berg,false,restaurant,,,,,https://november.berlin/,japanese,,,no,,true,,,,NOVEMBER Brasserie,,yes,no,,limited,52.538215999999998,13.417391000000000,Pankow
10435,Prenzlauer Berg,,restaurant,,,,,https://www.kokioberlin.com/,korean,,,,yes,,,,,Kokio,Mo-Su 12:00-23:00,yes,,yes,yes,52.540021000000003,13.416155000000000,Pankow
10115,Mitte,,restaurant,,,,+49 30 43209775,https://www.kopps-berlin.de/,international,,,only,,true,,,,Kopps,"Mo-Fr 12:00-15:00,17:30-00:00; Sa-Su 09:00-00:00",yes,no,,no,52.528776000000001,13.397390000000000,Mitte
10961,Kreuzberg,,restaurant,,,,,,international,,,,,,,,,Antonello's Cevicheria & Street Food,Tu-Su 12:00-23:00,,,,no,52.490487999999999,13.390117999999999,Friedrichshain-Kreuzberg
10115,Mitte,false,restaurant,,,,,,asian,,,yes,yes,true,,,,Golden Rice,"Mo-Fr 11:30-23:00; Sa-Su 12:00-23:30",sidewalk,outside,,no,52.532010999999997,13.381551000000000,Mitte
10719,Wilmersdorf,,restaurant,,,,,https://www.feast-berlin.de,chinese,,,limited,limited,true,,,,Feast,Mo-Su 12:00-23:00,yes,,,,52.497878000000000,13.327661000000001,Charlottenburg-Wilmersdorf
12169,,,restaurant,,,,,,croatian,,,,,,,,,Kadena,Tu-Su 12:00-22:00,,,,yes,52.458789000000003,13.339601000000000,Steglitz-Zehlendorf
10717,,,restaurant,,,,,,georgian,,,,,,,,,Batumi,,,,,,52.487766999999998,13.321500000000000,Charlottenburg-Wilmersdorf
12203,,,restaurant,,,,,,greek,,,,,,,,,Restaurant Rhodos,,,,,,52.437849999999997,13.306296000000000,Steglitz-Zehlendorf
,,,restaurant,,,,,,russian,,,,,,,,,Bistro Vital,,,,,yes,52.511412000000000,13.396851000000000,Mitte
10789,Wilmersdorf,,restaurant,,,,"+493023632205",,chinese,,,,,true,,,,Deli-House,12:00-23:00,yes,no,,,52.500179000000003,13.335838000000001,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,korean,,,yes,yes,true,,,,BiBim,"Mo,We-Fr 17:00-23:00, Sa,Su 17:00-02:00",yes,,,no,52.539833999999999,13.418392000000001,Pankow
14195,,,restaurant,,,,,,chinese,,,,,,,,,Miss Wu,Mo-Su 12:00-23:00,yes,,,yes,52.459083999999997,13.283188000000001,Steglitz-Zehlendorf
12459,Oberschöneweide,,restaurant,,,,,,asian,,,,,true,,,,Thang Long,Mo-Su 11:00-21:30,yes,,,no,52.462789000000001,13.513804000000000,Treptow-Köpenick
10625,Charlottenburg,,restaurant,,,,+49 30 32766226,http://vegangberlin.de/,vietnamese,,,only,,,,,,Vegang,Mo-Su 12:00-23:00,yes,no,,limited,52.506306000000002,13.316606000000000,Charlottenburg-Wilmersdorf
10115,,,restaurant,,,,,,vietnamese,,,,yes,true,,,,Vina,"Mo-Fr 11:30-23:00; Sa,Su,PH 12:30-23:00",yes,,yes,limited,52.532390999999997,13.397289000000001,Mitte
12103,,,restaurant,,,,,,croatian,,,,,,,,,Konoba BG,"We-Mo,PH 12:00-22:00; Tu off",,,,,52.460138999999998,13.373839000000000,Tempelhof-Schöneberg
12165,,,restaurant,,,,+49 30 51645010,,korean,,,,yes,true,,,,Coreana,Mo-Su 12:30-20:00,no,no,,limited,52.455956000000000,13.323917000000000,Steglitz-Zehlendorf
10119,Mitte,,restaurant,,,,+49 30 70031953,,french,,,,,true,,no,,Sucre et Sel,"Mo-Fr 12:00-24:00; Sa-Su 10:00-24:00",yes,,,yes,52.529423999999999,13.400153000000000,Mitte
10435,Prenzlauer Berg,,restaurant,,,,,,korean,,,yes,yes,true,,,,Gosu,Mo-Sa 12:00-22:00,yes,,yes,no,52.539510000000000,13.410955000000000,Pankow
10435,Prenzlauer Berg,,restaurant,,,,,,indian,,,yes,yes,true,,no,,Chutnify,"Tu-Fr 12:00-15:00,18:00-22:00; Sa,Su 12:00-22:00",yes,outside,,no,52.538381999999999,13.418823000000000,Pankow
,,,restaurant,,,,,,german,,,,,true,,,,laibundselig,"Mo-Tu off; We-Th 16:00-22:00; Fr 16:00-23:00; Sa 12:00-22:00; Su 12:00-23:00",yes,,,limited,52.538240000000002,13.416959000000000,Pankow
,,,restaurant,,,,+49 30 44008080,https://www.oderquelle.de/,german,,,,yes,true,,,,Oderquelle,"Mo-Sa 17:00-23:00; Su 12:00-23:00",yes,,,no,52.540118000000000,13.406103000000000,Pankow
,,,restaurant,,,,,,italian,,,,,,,,,Fiorello Osteria,"PH,Tu-Su 17:00-22:30",,,,no,52.537469999999999,13.417669000000000,Pankow
10119,Mitte,,restaurant,,,,"+493027890300",http://simon-mitte.de/,italian,,,,yes,true,,,,Simon,Tu-Sa 16:00-24:00,yes,,,no,52.527543000000001,13.399274999999999,Mitte
10243,Friedrichshain,,restaurant,,,,,,italian,,,,yes,true,,,,Pizzeria Alte Forno,,yes,,,limited,52.510117000000001,13.451923000000001,Friedrichshain-Kreuzberg
14199,,,restaurant,,,,,,german,,,,,,,,,Come-In,,,outside,yes,,52.483334999999997,13.297860999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,german,,,,,,,,,Tennis Casino,,,,,,52.482086000000002,13.297269000000000,Charlottenburg-Wilmersdorf
14197,,,restaurant,,,,,,german,,,,,,,,,Sternstunde,"Mo-Fr 15:00-23:00; Sa-Su 10:00-20:00",,,,,52.466925000000003,13.314413000000000,Steglitz-Zehlendorf
10623,Charlottenburg,,restaurant,,,,+49 30 31507816,https://kuchi.de,japanese,yes,,yes,yes,,,,,Kuchi,"12:00-24:00; PH off",yes,,,no,52.506197999999998,13.318312000000001,Charlottenburg-Wilmersdorf
10823,Schöneberg,false,restaurant,,,,,,japanese,,,yes,yes,true,,,,Hachikō,"Mo-Th 12:00-22:00; Fr 12:00-22:30; Sa off; Su 16:00-22:00",no,no,,no,52.490212000000000,13.355511999999999,Tempelhof-Schöneberg
10625,,,restaurant,,,,,,arab,,,,,,,,,Schah en Schah,,,,yes,no,52.506585000000001,13.316101000000000,Charlottenburg-Wilmersdorf
10551,,,restaurant,,,,+49 1573 2428610,https://www.crunchkantine.com,international,,,yes,only,,,,,Crunch Kantine,"Tu-Fr 12:00-19:00; Sa,Su 12:00-17:00",,,,limited,52.532789000000001,13.333854000000001,Mitte
10117,Mitte,,restaurant,,,,"+493023936961",http://www.chupenga.de,mexican,,,yes,yes,true,,,,Chupenga,Mo-Fr 11:30-20:00,yes,,,limited,52.512501999999998,13.394323000000000,Mitte
12049,,,restaurant,,,,"+493068231873",http://www.berlin-tantuni.de/,turkish,,,,no,,,,,Berlin Tantuni,Tu-Su 11:00-22:00,,,,yes,52.481085999999998,13.425250999999999,Neukölln
13353,,false,restaurant,,,,,,chinese,yes,,yes,yes,true,,,,han west,12:00-21:00,sidewalk,outside,yes,no,52.542124000000001,13.361363000000001,Mitte
10589,Charlottenburg,,restaurant,,,,,,vietnamese,,,,,,,,,New Flame,,,,,,52.526429999999998,13.303917000000000,Charlottenburg-Wilmersdorf
10789,Charlottenburg,,restaurant,,,,,,indonesian,,,,,true,,,,Ho Lo,12:00-23:00,yes,,,yes,52.501997000000003,13.332820000000000,Charlottenburg-Wilmersdorf
10178,,,restaurant,,,,+49 30 65779266,http://www.madami-restaurant.de/,vietnamese,,,,yes,true,,,,Madami (mama),12:00-23:15,yes,,no,no,52.523390999999997,13.408946000000000,Mitte
,,,restaurant,,,,,,turkish,,,,,true,,,,Köylüoglu,,yes,,,,52.554772999999997,13.383786000000001,Mitte
13355,,,restaurant,,,,,,vietnamese,,,,yes,true,,no,customers,Nguyen Kitchen,"Mo-Su,PH 12:00-22:00",yes,,,yes,52.540118000000000,13.395137000000000,Mitte
10245,,,restaurant,,,,,http://www.ductam.de/,vietnamese,,,,yes,true,,,,Duc Tam Quan,"Mo-Fr 11:00-22:00; Sa-Su 13:00-22:00",yes,outside,yes,limited,52.506483000000003,13.470815999999999,Friedrichshain-Kreuzberg
10589,,,restaurant,,,,,,turkish,,,,,,,,,Simit Dünyasi,,,,,limited,52.525440000000003,13.303468000000001,Charlottenburg-Wilmersdorf
10999,Kreuzberg,,restaurant,,,,+49 30 32505346,http://huong-que.de/,vietnamese,,,yes,yes,,,wlan,,Hương Quê,11:30-23:30,yes,,,limited,52.498202999999997,13.430436000000000,Friedrichshain-Kreuzberg
12161,Friedenau,,restaurant,,,,,,vietnamese,no,,yes,,true,,wlan,,Cobui,"Mo-Fr 11:30-22:30; PH,Sa,Su 12:00-22:30",yes,,yes,limited,52.472667999999999,13.327584999999999,Tempelhof-Schöneberg
,,,restaurant,,,,,,vietnamese,,,,,true,,,,Huong Quê,,yes,,,limited,52.530386000000000,13.401567999999999,Mitte
13355,,,restaurant,,,,,,turkish,,Pizza und Pasta,,,true,,,,The Garden,,yes,,,yes,52.543348999999999,13.392443000000000,Mitte
10437,Prenzlauer Berg,,restaurant,,,,,,asian,,,,,true,,,,Omoni,Tu-Su 17:00-23:00,yes,,,no,52.549090000000000,13.409020999999999,Pankow
,,,restaurant,,,,,,asian,,,,yes,true,,,,Cơm Á,"Fr-Sa 12:00-24:00; Su-Th 12:00-23:00",yes,,,,52.500306999999999,13.422478000000000,Friedrichshain-Kreuzberg
10117,,,restaurant,,,,,,asian,,,,,,,,,Zen,,,,yes,yes,52.513849999999998,13.387300000000000,Mitte
10717,Wilmersdorf,,restaurant,,,,+49 30 86008007,https://www.vipan.de/,indian,,,yes,yes,true,,,,Vipan,Tu-Su 12:00-23:00,yes,,,yes,52.492933000000001,13.329326000000000,Charlottenburg-Wilmersdorf
13585,Spandau,,restaurant,,,,,http://soltirestaurant.de/,indian,,,,,,,,,Solti,Mo-Su 11:30-23:00,,,,yes,52.541195000000002,13.200338000000000,Spandau
10243,,,restaurant,,,,,,international,,,only,yes,,,,,Tikka Taco,"We-Fr 17:30-21:00; Sa-Su 12:30-21:00",,,,no,52.513247000000000,13.452550000000000,Friedrichshain-Kreuzberg
10407,,,restaurant,,,"50",,,german,,,,,,,,,Kantine am Friedrichshain,Mo-Fr 08:00-15:00,,no,no,no,52.529254000000002,13.428257000000000,Pankow
10589,Charlottenburg,,restaurant,,,,,,german,,,,,true,,,,Zur Gartenschänke,,yes,,,,52.528412000000003,13.311249999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,german,,,,,,,,,Albers Restaurant,,,,,,52.474780000000003,13.524508000000001,Lichtenberg
12489,Adlershof,,restaurant,,,,+49 30 671 32 80,http://www.ristorante-cappuccino.de,italian,yes,,,,,,,,Trattoria Bella Italia,Tu-Su 11:30-23:00,yes,,,no,52.435720000000003,13.548106000000001,Treptow-Köpenick
10437,Prenzlauer Berg,,restaurant,,,,,,italian,,,,,,,,,Il Mattarello,Tu-Su 12:00-18:00,sidewalk,,,,52.543438000000002,13.419625000000000,Pankow
,,,restaurant,,,,,,italian,,,,,,,,,IL Porto,"Mo-Su,PH 11:30-23:00",,,,limited,52.425682000000002,13.527668000000000,Treptow-Köpenick
10179,,,restaurant,,,,,,italian,,,yes,yes,,,,,Dolcetto,"Mo-Fr 12:00-23:00, Sa 16:00-23:00",,outside,,,52.511405000000003,13.413451000000000,Mitte
10829,Schöneberg,,restaurant,,,,+4930 264767925,http://www.euref.de/de/community-besucher/restaurants/werkstatt/,german,,,,,,,,,Werkstatt,Mo-Fr 11:30-15:30,,,,,52.481110999999999,13.355376000000000,Tempelhof-Schöneberg
14129,,,restaurant,,,,,,croatian,,,,,,,,,Adria Grill,Mo-Su 11:30-23:00,,,yes,,52.425828000000003,13.208023000000001,Steglitz-Zehlendorf
10589,,,restaurant,,,,,,chinese,no,,,,,,,,Chekiang,"Mo-Fr 11:00-19:00; Sa,Su off; PH off",,,yes,no,52.525911999999998,13.310377000000001,Charlottenburg-Wilmersdorf
12623,Mahlsdorf,,restaurant,,,,,,greek,,,,yes,,,,,Pathos,"Mo-Su,PH 12:00-23:00",yes,,,yes,52.482477000000003,13.601784000000000,Marzahn-Hellersdorf
10119,Prenzlauer Berg,,restaurant,,,,+49 30 55658551,http://lua-berlin.de,vietnamese,,Vietnamesische Küche – Sushi Bar,no,yes,true,,wlan,no,LUA,Mo-Su 11:00-23:00,yes,outside,yes,yes,52.532606999999999,13.412050000000001,Pankow
10115,Mitte,,restaurant,,,,+49 30 4 0042851,https://enjoylocal.de/store/hunganh,vietnamese,,,yes,yes,true,,,,Hung Anh,"Mo-Fr 11:30-23:00; PH,Sa,Su 12:00-23:00",yes,,,no,52.527619000000001,13.386323000000001,Mitte
14057,,,restaurant,,,,,,vietnamese,,,yes,yes,true,,,,T. Viet,"Mo-Fr 11:00-22:00; Sa,Su,PH 12:00-22:00",yes,,,limited,52.510278000000000,13.282356000000000,Charlottenburg-Wilmersdorf
10179,,,restaurant,,,,,,turkish,,,,,true,,,,Agora,"Tu-Fr 14:00-00:00,Sa-Su 12:30-00:00",yes,outside,,yes,52.509453999999998,13.412030000000000,Mitte
12627,Hellersdorf,,restaurant,,,,+49 30 99283972,https://www.syrtaki-berlin.de/,greek,,,,,,,wlan,,Syrtaki,"Tu-Sa,PH 11:30-22:30; Su 11:30-22:00",,,yes,,52.537422999999997,13.602276000000000,Marzahn-Hellersdorf
,,,restaurant,,,,,,german,,,,,true,,,,Restaurant Grenzfall,Mo-Su 15:30-22:30,yes,,,yes,52.535808000000003,13.389023999999999,Mitte
10117,Mitte,false,restaurant,,,"45",,,international,no,,,,true,,,,Bistro Ribelle,"Mo 11:30-16:00; Tu-Th 11:30-20:00; Fr, Sa 11:30-22:00",yes,isolated,yes,no,52.523550000000000,13.386279999999999,Mitte
10715,Wilmersdorf,,restaurant,,,,+49 30 84315600,https://www.saborlatino.berlin/,peruvian,,,no,no,true,,,,Sabor Latino,"Tu-Fr 17:00-23:00; Sa 13:00-23:00; Su 13:00-22:00",yes,,,,52.486006000000003,13.329919000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,spanish,,,,,,,,,Dirty Rose,,,,,,52.529038000000000,13.401605000000000,Mitte
10117,,,restaurant,,,"200",,,german,no,,,yes,,,,,Restaurant Quarré,"12:30-15:00,18:00-22:00",,no,no,,52.516089000000001,13.379880999999999,Mitte
10115,Mitte,,restaurant,,,,,,japanese,,,yes,,true,,,,ALATA Ramen,,no,,,no,52.531005000000000,13.382260000000000,Mitte
,,true,restaurant,,,,,,asian,,,yes,yes,true,,,,Papaya,Mo-Su 10:30-21:00,yes,outside,,yes,52.524031999999998,13.379587000000001,Mitte
,,,restaurant,,,,,,german,,,,,,,,,Uwe Gläser,,,,,,52.528924000000004,13.530783000000000,Marzahn-Hellersdorf
10179,,,restaurant,,,,+49 30 76742608,http://www.schmucks-restauration.de/,german,,,,,,,,,Schmucks Restauration,"Mo-Fr 07:00-18:00; Sa-Su 10:00-18:00",backyard,,,designated,52.512030000000003,13.416834000000000,Mitte
10557,,,restaurant,,,,,,german,,,,,true,,,,martas Kiezkantine,"Mo-Fr 06:30-09:30, 11:45-13:45; Sa-Su 07:00-10:00",yes,,,yes,52.527026999999997,13.362268000000000,Mitte
,,,restaurant,,,,,,german,,,,,,,,,Bistro Cena,Mo-Fr 10:00-16:00,,,,,52.520707999999999,13.325688000000000,Charlottenburg-Wilmersdorf
14052,Westend,,restaurant,,,,,,italian,,,,,,,,,Via Vai,"Mo-Fr 09:00-20:00; Sa 09:00-16:00",,,,no,52.512236999999999,13.268068000000000,Charlottenburg-Wilmersdorf
10117,,,restaurant,,,,,,moroccan,,,,,true,,,,Bistro Medina,,yes,,,,52.508828999999999,13.392301000000000,Mitte
13055,,,restaurant,,,,,,greek,yes,,,,true,,,,Aphrodite,"Mo off; Tu-Fr 15:00-22:30; Su 12:30-23:00; Sa 13:30-23:00",yes,,,no,52.538125000000001,13.480225000000001,Lichtenberg
10715,,,restaurant,,,,,http://tianfu.de/,chinese,,,,,,,,,Tian Fu II,"Mo-Fr 12:00-15:30,17:30-23:00; Sa,Su 12:00-23:00",,,,,52.487273999999999,13.329648000000001,Charlottenburg-Wilmersdorf
10965,,,restaurant,,,,,,chinese,,,yes,yes,,,,,Cha For Tee,Tu-Su 17:00-22:00,,,,limited,52.486902999999998,13.394652000000001,Friedrichshain-Kreuzberg
10623,,,restaurant,,,,,,french,no,,,,,,,,Le Petit Royal,Mo-Sa 18:00+,,,,yes,52.508800999999998,13.320311999999999,Charlottenburg-Wilmersdorf
10245,,,restaurant,,,,,,asian,,,,,true,,,,Mammam Garküche,"Mo-Th 12:30-23:00; Fr-Su 12:30-23:30",yes,,,limited,52.510848000000003,13.457257000000000,Friedrichshain-Kreuzberg
10969,Kreuzberg,false,restaurant,,,,+49 30 25292278,,vietnamese,,,,yes,true,,,,Dai An,"Mo-Fr 11:30-21:00; Sa 13:00-21:00; Su off",yes,,,limited,52.502007999999996,13.391079000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,greek,,,,,,,,,Jainikos,"Su-Th 14:00-22:00; Fr,Sa 14:00-23:00",,,,limited,52.409635000000002,13.403522000000001,Tempelhof-Schöneberg
10405,Prenzlauer Berg,,restaurant,,,,+49 30 44324702,http://restaurant-gilgamesch.de/,arab,,,yes,yes,true,,,,Gilgamesch,Mo-Su 10:00-01:00,yes,,,yes,52.534967000000002,13.431181000000000,Pankow
10715,Wilmersdorf,,restaurant,,,,,,mexican,,,,,true,,,,Alcatraz,"Mo-Th 16:00-22:00; Fr,Sa 16:00-24:00; Su 13:00-21:00",yes,outside,,no,52.478879999999997,13.327671000000000,Charlottenburg-Wilmersdorf
10823,Schöneberg,,restaurant,,,,+49 30 65774230,https://www.wawaberlin.com/,korean,yes,,,yes,true,,,,WaWa,"We-Mo 17:00-23:00; Tu off",yes,,yes,no,52.490222000000003,13.355622000000000,Tempelhof-Schöneberg
10589,Charlottenburg,,restaurant,,,,+49 30 33006562,,korean,,,,,,,,,LA Kalbi Haus,Tu-Su 12:00-22:00,,,,,52.524121999999998,13.301352000000000,Charlottenburg-Wilmersdorf
10178,Mitte,,restaurant,,,,,http://prince-restaurant.com/,asian,,,,,,,,,Prince,,,,,no,52.524493000000000,13.409737000000000,Mitte
13507,Tegel,,restaurant,,,,,,asian,,,,,true,,,,Jam FINE ASIA DINING,We-Mo 11:30-22:00,yes,no,,limited,52.587814000000002,13.280320000000000,Reinickendorf
12681,,,restaurant,,,,,,asian,,,,,true,,,,KING WOK,"Mo-Su 11:30-16:00, Mo-Su,PH 17:30-22:00",no,,,yes,52.541837999999998,13.542557000000000,Marzahn-Hellersdorf
12047,,,restaurant,,,,,,indian,,,yes,yes,,,,,Sadhu,Mo-Su 12:00-01:00,,,,limited,52.487619000000002,13.431440000000000,Neukölln
13593,Wilhelmstadt,,restaurant,,,,+49 30 20096967,https://kashana-restaurant.de,indian,yes,,,,,,,,Kashana – Indische Spezialitäten,Mo-Su 11:30-22:30,,,,,52.517049999999998,13.179613000000000,Spandau
10243,Friedrichshain,,restaurant,,,,+49 30 20687549,http://www.volkskammer.de/,german,,,,,true,,,,Volkskammer,"Tu-Sa 11:00-22:00; Su 11:00-17:00; Mo off",yes,,,limited,52.511111000000000,13.438091999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,+49 30 55007170,,german,,,,,true,,,,Märkische Aue,"Tu-Su,PH 10:00+; Mo off",yes,outside,,yes,52.500802999999998,13.514215000000000,Lichtenberg
,,,restaurant,,,,+49 30 79789605,,german,,,,,true,,,,Jungbluth,"Tu-Fr 17:00-24:00; Sa-Su 12:00-24:00",yes,,,,52.460343999999999,13.317258000000001,Steglitz-Zehlendorf
10827,,,restaurant,,,,,,italian,,,,,true,,,,Olio Sale Pepe,"Mo-Th 16:00-23:00; Fr,Sa 16:00-24:00",yes,,,limited,52.490253000000003,13.361800000000001,Tempelhof-Schöneberg
,,,restaurant,,,,,,italian,,,,yes,true,,,,Trattoria Su e Giù,"Mo-Fr 12:00-24:00+, Sa 16:00-24:00+, Su off",yes,,yes,no,52.523781999999997,13.380679000000001,Mitte
,,,restaurant,,,,,,italian,,,,,,,,,Restaurant Portofino,Mo-Su 12:00-23:00,sidewalk,,,no,52.506923000000000,13.304200000000000,Charlottenburg-Wilmersdorf
10117,Mitte,,restaurant,,,,,https://marea-berlin.de/,italian,,,,,true,,,,Marea,Mo-Su 11:30-23:00,yes,,,yes,52.509239999999998,13.379614000000000,Mitte
14197,Wilmersdorf,,restaurant,,,,,,italian,,,,yes,,,,,CantaMaggio,,yes,outside,,limited,52.476905000000002,13.320558999999999,Tempelhof-Schöneberg
10825,Schöneberg,,restaurant,,,,,,vietnamese,Mo-Su 11:00-22:30,,yes,yes,true,,,,Ong Cat,Mo-Su 12:00-22:00,yes,,yes,yes,52.485683999999999,13.345349000000001,Tempelhof-Schöneberg
10715,,,restaurant,,,,,,french,,,,,,,no,,Restaurant Patrice,"Mo-Fr 12:00-22:00; Sa 17:00-23:00",yes,no,yes,no,52.480029999999999,13.326733000000001,Charlottenburg-Wilmersdorf
13353,Wedding,,restaurant,,,,,,african,,,,,,,no,,Salone Market,"Tu-Sa 12:30-20:30; Sa 15:00-21:00",,,yes,yes,52.548966999999998,13.351696000000000,Mitte
13347,Wedding,false,restaurant,,,,,,turkish,yes,,,yes,true,,,,Et Dünyasi,"Mo-Fr 10:00-24:00; Sa,Su 11:00-24:00",sidewalk,outside,yes,,52.545079000000001,13.362278999999999,Mitte
13587,,,restaurant,,,"50",,,german,,Essen für nicht Mitarbeiter des Ev. Johanesstift ist teurer.,,,,,,,Mitarbeiterrestaurant,Mo-Fr 11:30-14:00,,outside,no,yes,52.570864999999998,13.196569000000000,Spandau
