"id","addr:street","addr:housenumber","addr:postcode","addr:suburb","air_conditioning","amenity","biergarten","brand","capacity","contact:phone","contact:website","cuisine","delivery","description","diet:vegan","diet:vegetarian","indoor_seating","indoor_seating:capacity","internet_access","internet_access:fee","name","opening_hours","outdoor_seating","smoking","takeaway","wheelchair","Lat","Lon"
node/2930470651,Eberswalder Straße,"27","10437",Prenzlauer Berg,"",restaurant,"","","","","",german,"","","","",yes,"","","",Dong Do,"11:00-23:00",yes,"","",no,"52.541261","13.411145"
node/2930781601,Greifenhagener Straße,"17","10437",Prenzlauer Berg,"",restaurant,"","","","","",german,"","","","",yes,"",wlan,customers,März,Tu-Su 16:00+,yes,"","",limited,"52.547265","13.415487"
node/2930940906,Blankenburger Pflasterweg,"40","13129",Stadtrandsiedlung Malchow,"",restaurant,"","","","","",german,"","","","","","","","",Cafe am Fliess,"Mo-Su,PH 10:00+","","","","","52.584677","13.469133"
node/2935272934,Bergmannstraße,"89","10961","","",restaurant,"","","","","",asian,"","","","",yes,"","","",Kamiko,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00",yes,no,yes,no,"52.489337","13.393181"
node/2935274415,Boxhagener Straße,"74","10245",Friedrichshain,no,restaurant,"","","",+49 30 29771799,http://www.acetolokanta.de/,italian,"","","",yes,yes,"","","",Aceto Lokanta,Mo-Su 10:00-04:00,yes,outside,yes,limited,"52.507041","13.468744"
node/2935294901,Pappelallee,"15","10437",Prenzlauer Berg,"",restaurant,"","","","","",french,"","","",yes,yes,"","","",Suzette Crêperie,"We-Sa 12:00-16:00, 18:00-23:00; Su 12:00-22:00",yes,"","",limited,"52.543207","13.414899"
node/2935319802,Chamissoplatz,"1","10965","","",restaurant,"","","",+49 30 49907172,https://www.namsanberlin.de/,korean,"","",yes,yes,yes,"","","",Namsan,We-Su 17:30-22:30,yes,"","",no,"52.48837","13.390576"
node/2935340705,Stargarder Straße,"2","10437",Prenzlauer Berg,"",restaurant,"","","","","",asian,"","",only,yes,"","","","",Chay Umi,Mo-Su 12:00-23:00,"","","",no,"52.547456","13.414203"
node/2935350901,Kastanienallee,"4","10435",Prenzlauer Berg,"",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Italian Food Berlin,"Mo-Th 11:00-02:00, Fr,Sa 11:00-04:00, Su 11:00-02:00",yes,outside,yes,no,"52.54027","13.41122"
node/2935696408,Donnersmarckallee,"9","13465",Frohnau,"",restaurant,"","","",+49 30 4014071;+49 30 84318958;+49 30 84318957,"",mediterranean,"","Mediterrane Spezialitäten, Pizza, Pasta, Steak, Fisch","","","","","","",Il Camino,Mo off; Tu-Fr 16:00-23:00; Sa-Su 12:00-23:00,"","","",limited,"52.628825","13.277794"
node/2941471442,Reuterstraße,"36","12047","","",restaurant,"","","",+49 179 4064792,"",mexican,"","",yes,"","","",wlan,no,Oh la Queca,Mo-Fr 12:30-22:00; Sa-Su 14:00-22:00,"","","","","52.490452","13.429324"
node/2941617493,Kottbusser Damm,"95","10967",Neukölln,"",restaurant,"","","","","",asian,"","","",yes,yes,"","","",Transit,"PH,Mo-Su 12:00-22:00+",yes,"","",no,"52.494019","13.421749"
node/3009308510,Mittelbuschweg,"","","","",restaurant,"","","5","","",chinese,"","","","","","","","",Ky Ngo Asia-Imbiss,"","",outside,"","","52.469034","13.447394"
node/2943209551,Pankower Allee,"91","13409","","",restaurant,"","","","","",international,"","","","",yes,"","","",la Mardini,"""Heute von 10-24, Pause von 18-20""",yes,"","",yes,"52.564779","13.376973"
node/2951410134,Erlenstraße,"19","12167",Steglitz,"",restaurant,"","","30",+49 30 52282526,"",chinese,"","","",yes,"","","","",Fu Li Lai - Fulilai,"Mo 12:00-21:30; We, Th 12:00-21:30; Sa, Su 12:00-21:30","",no,yes,"","52.45057","13.321502"
node/2952526064,Residenzstraße,"130","13409","",yes,restaurant,"","","",+49 30 4951559,https://www.longlihouse.de/,chinese,"","",yes,yes,yes,"","","",Long Li House,Mo-Su 11:30-22:30,yes,"","",no,"52.56883","13.362027"
node/2952533642,"","","","","",restaurant,"","","","","",asian,"","",yes,yes,no,"","","",Phò Tò,"Mo-Fr 11:00-22:00; Sa,Su 12:00-22:00",yes,"","",no,"52.570699","13.361205"
node/2957867394,Borussiastraße,"62","12103",Tempelhof,"",restaurant,"","","",+49 30 7742009,http://www.restaurantamera.de/,italian,"","",no,yes,"","","","",Amera,"12:00-24:00","","","",yes,"52.467215","13.382506"
node/2958524941,Krumme Straße,"38","10627",Charlottenburg,"",restaurant,"","","",+49 30 91464600,https://laplaza.berlin/,spanish,"","","","",yes,"","","",La Plaza,Mo-Sa 16:00-23:00,yes,outside,"",no,"52.508398","13.309275"
node/2961488040,Havelchaussee,"43","14193","","",restaurant,"","","",+49 30 20076949,https://www.lindwerder.de,balkan,"","","","","","","","",Lindwerder,"",yes,"","","","52.467273","13.191986"
node/2965123257,"","","","","",restaurant,"","","","","",asian,"","",yes,yes,"","","","",Asia Momente,"","","","","","52.523009","13.487857"
node/2967425430,Torgauer Straße,"12 - 15","10829",Schöneberg,"",restaurant,"","","","","",asian,"","","","","","","","",Bamboo Bay,"11:00-16:00","",outside,"",limited,"52.482531","13.357119"
node/2968635934,Hasenheide,"13","10967",Kreuzberg,"",restaurant,"","","",+49 30 43026422,"",italian,"","",yes,yes,"","","","",Berlino,"","","","",yes,"52.487548","13.421203"
node/2969408837,Spandauer Damm,"170","14050",Westend,"",restaurant,"","","","","",italian,"","","","","","","","",Pizzeria da Matteo,"","","","","","52.520562","13.267523"
node/2976779293,Schönhauser Allee,"122","10437",Prenzlauer Berg,"",restaurant,"","","","","",asian,"","","","",yes,"","","","7 Dumpling","Mo-Tu, Th-Fr 12:00-15:30, 17:00-21:30; Sa-Su 13:00-21:30",yes,outside,"",no,"52.548113","13.413098"
node/2977400134,Kurfürstendamm,"129b","10711",Halensee,"",restaurant,"","","","",https://dos-restaurant.de/,mexican,no,"","","","","",wlan,"",Dos,"","",outside,"",limited,"52.496676","13.291411"
node/2983235883,Grünberger Straße,"88","10245",Friedrichshain,no,restaurant,"","","",+493085616933,"",japanese,"","",yes,yes,yes,"","","",Rice In,Tu-Su 15:00-23:00,yes,outside,"",no,"52.510797","13.461934"
node/2986095813,Groninger Straße,"22","13347",Wedding,"",restaurant,"","","",+49 30 36741818,http://www.schaefer-restaurant.de/,international,no,"",yes,yes,yes,"","","",Schäfer,"09:30+",yes,outside,yes,yes,"52.552546","13.362199"
node/2987592787,Knaackstraße,"30-32","10405",Prenzlauer Berg,"",restaurant,"","","",+49 30 44038012,https://www.poulette.de/,french,"","","","","","","","",Poulette,Mo-Su 09:00-23:00,"","","","","52.535037","13.418004"
node/2989979543,Köthener Straße,"28","10963",Kreuzberg,"",restaurant,"","","","","",indonesian,"","","","","","","","",Mabuhay,"Mo-Fr 11:30-15:30, 17:00-21:00",yes,"","",yes,"52.504249","13.376152"
node/2991733042,Kurfürstendamm,"72","10709","","",restaurant,"","","",+49 30 32766494,http://www.beefgrillclub-hasir.de/,american,"","","","","","","","",Hasir Beef Grill Club,"12:00-23:00","",outside,"",yes,"52.500148","13.305855"
node/2992081926,Büchnerweg,"30","12489",Adlershof,"",restaurant,"","","50","","",german,"","",no,yes,yes,"","","",Büchner,Mo-We off; Th-Fr 16:00-22:00; Sa 12:00-22:00; Su 12:00-20:00,yes,no,"",no,"52.435964","13.554981"
node/2996284728,Goebenstraße,"23","10783",Schöneberg,"",restaurant,"","","","","",chinese,"","","","","","","","",Da Jia Le,"Mo,Tu 16:00-23:00; We-Su,PH 12:00-23:00","","","",yes,"52.494158","13.363741"
node/3008797467,Knobelsdorffstraße,"27","14059",Charlottenburg,no,restaurant,"","","","","",vietnamese,"","",yes,yes,yes,"","","",Me,Th-Tu 12:00-22:00; We off,yes,"","",no,"52.513199","13.29236"
node/3008797468,Knobelsdorffstraße,"27","14059",Charlottenburg,"",restaurant,"","","30",+49 (0) 30 8540 1644,https://www.pumberlin.de/,korean,Mo-Sa 12:30-22:00; Su 15:00-22:00,"","","",yes,"","","",Pu:m,"",yes,"","",no,"52.513205","13.292509"
node/3008980907,"","","","","",restaurant,"","","","","",indian,"","","","","","","","",Tandoor Haus,"","","","",yes,"52.530939","13.490966"
node/3013557312,Nestorstraße,"55a","10709",Halensee,"",restaurant,"","","","","",korean,"","","","","","","","",Kimchi Mama,Tu-Su 17:00-22:00,"","","",yes,"52.498193","13.300325"
node/3027883913,Spandauer Damm,"82","14059",Charlottenburg,"",restaurant,"","","","","",chinese,"","",yes,yes,yes,"","","",China Pfanne,"Mo-Fr 11:00-22:00; Su,PH 12:00-22:00",yes,"","",no,"52.518908","13.285816"
node/3029466235,Schmiljanstraße,"25","12161",Friedenau,"",restaurant,"","","","","",korean,"","","","","","","","",Seoul-Kwan,"Tu-Fr 18:00-22:30; Sa,Su 12:00-22:30","","","","","52.47057","13.330627"
node/3030406979,Martin-Luther-Straße,"99","10825",Schöneberg,"",restaurant,"","","",+49 30 78096659,http://www.vietrice.de/,vietnamese,"","",yes,yes,yes,"","","",Viet Rice,"Mo-Fr 11:30-22:00; Sa,Su 12:00-22:00",yes,"","",no,"52.485406","13.345338"
node/3032800197,Dresdener Straße,"11","10999",Kreuzberg,"",restaurant,"","","","","",korean,"","",yes,yes,yes,"","","",Mercosy,Mo-Su 11:00-23:00,yes,"","",no,"52.500614","13.417418"
node/3036860640,Boppstraße,"1","10967",Kreuzberg,"",restaurant,"","","","","",french,"","","",yes,yes,"","","",Le Bon,Tu-Su 10:00-15:00,yes,"","",no,"52.491071","13.420598"
node/3045364458,Marzahner Promenade,"31A","12679",Marzahn,"",restaurant,"","","","","",turkish,"","","",yes,"","","","",Mars Bistro,"","","","",yes,"52.545032","13.549912"
node/3045761939,"","","","","",restaurant,"","","",+49 30 75441205,"",indian,"","","","",yes,"","","",Aashirvad,"Su-Th 11:30-22:00; Fr,Sa 11:30-23:00",yes,outside,yes,"","52.575042","13.518267"
node/3049883479,Lindenstraße,"27","12207",Lichterfelde,"",restaurant,"","","","","",vietnamese,"","","","","","","","",Madame Dung,"",yes,"","","","52.417999","13.305665"
node/3050011428,Tempelhofer Damm,"205","12099",Tempelhof,"",restaurant,"","","",+49 30 71577910,https://longtempelhof.de/,vietnamese,"","","","","","","","",Long,Mo-Sa 11:30-23:00; Su 12:00-23:00,"","","","","52.457716","13.384352"
node/3051026272,Tempelhofer Damm,"201","12099",Tempelhof,"",restaurant,"","","","","",mediterranean,"","",yes,yes,yes,"","","",Meyman,Mo-Su 08:00-22:00,yes,separated,"",yes,"52.458327","13.384543"
node/3054946056,Beilsteiner Straße,"51-85","12681",Marzahn,"",restaurant,"","","100","","",german,"","","","","","","","",Braustube auf der Alten Börse Marzahn,Mo-Su 14:00-24:00,yes,outside,"",yes,"52.519916","13.526284"
node/3058034840,Flughafenstraße,"13","12053",Neukölln,"",restaurant,"","","","","",lebanese,"","","",yes,"","","","",Alassil,"",sidewalk,"","",no,"52.481534","13.432014"
node/3063165844,Lichtenrader Damm,"42","12305",Lichtenrade,"",restaurant,"","","","","",asian,"","","","","","","","","Indochine Restaurant ""My Friends""","12:00-22:00","","","","","52.410207","13.403263"
node/3064221237,Mariendorfer Damm,"405","12107",Mariendorf,"",restaurant,"","","","","",italian,"","","","","","","","",Ristorante Il Falco,"12:00-24:00","","","",limited,"52.418669","13.399178"
node/3066066022,Lichtenrader Damm,"26","12305",Lichtenrade,"",restaurant,"","","","","",greek,"","","","","","","","",Restaurant Meteora,"12:00-23:00","","","",no,"52.411683","13.402398"
node/3072343634,Bayerischer Platz,"12","10779",Schöneberg,"",restaurant,"","","","","",vietnamese,"","",yes,yes,yes,"","","",Pho12,"Mo-Fr 11:00-20:00; PH,Sa,Su off",yes,"","",limited,"52.489181","13.340641"
node/3072343733,Bamberger Straße,"49","10779",Schöneberg,"",restaurant,"","","",+49 17682043405,http://www.ebe-ano.de/,nigerian,"","","","","","","","",Ebe Ano,Tu-Su 16:00-22:00,"","","",no,"52.494015","13.337477"
node/3072346935,Bamberger Straße,"30","10779",Wilmersdorf,"",restaurant,"","","","","",chinese,"","","","",yes,"","","",Lon-Men,"12:00-22:30",yes,"","",no,"52.488575","13.336683"
node/3073205136,Bülowstraße,"66","10783",Schöneberg,"",restaurant,"","","",+49 30 21014086,https://www.munchshus.de/,norwegian,"","",no,limited,"","","","",Munch’s Hus,"Tu-Sa 16:00+; Mo,Su off","","","",yes,"52.496519","13.367055"
node/3073263403,Wrangelstraße,"46","10997",Kreuzberg,"",restaurant,"","","","","",international,"","","","","","","","",Sumak,"",yes,"","",no,"52.49924","13.440043"
node/3073280913,Falckensteinstraße,"45","10997",Kreuzberg,"",restaurant,"","","","","",italian,"","","","","","","","",Yeay,"","","","",yes,"52.500393","13.444409"
node/3074986431,Hertzstraße,"22","13158",Wilhelmsruh,yes,restaurant,"","","","","",mexican,"","",yes,yes,yes,"","","",Mexico,Tu-Th 11:45-22:45; Fr-Sa 11:45-23:45; Su 11:45-21:45,yes,outside,"",limited,"52.585188","13.36456"
node/3079807640,Bundesallee,"181","10717",Wilmersdorf,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Maria,"",yes,"","",yes,"52.487819","13.331345"
node/3079809539,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",Maria,"Mo-Su 11:30-16:00,17:30-22:00","","","","","52.49119","13.331245"
node/3081710709,Grunewaldstraße,"55","10825",Schöneberg,"",restaurant,"","","","","",german,"","","","",yes,"","","",Robbengatter,"08:00-02:00",yes,"","",limited,"52.48823","13.338378"
node/3081710710,Grunewaldstraße,"54","10825",Schöneberg,"",restaurant,"","","","","",greek,"","","",yes,yes,"","","",Taverna Ousia,We-Mo 17:00-24:00,yes,"","",no,"52.488203","13.337996"
node/3084845244,Nürnberger Straße,"46","10789",Wilmersdorf,"",restaurant,"","","","","",turkish,"","","","",yes,"","","",Hasir,"",yes,"","",no,"52.500648","13.336948"
node/3084904043,Nürnberger Straße,"46","10789",Wilmersdorf,"",restaurant,"","","","","",spanish,"","","","","","","","",Toro Negro,"","","","","","52.500498","13.33679"
node/3089158092,Heinsestraße,"42","13467",Hermsdorf,no,restaurant,"","","",+49 30 404 43 97,https://panda-garden.de/,chinese,"","",yes,yes,yes,"","","",Panda Garden,"Mo-Su,PH 12:00-24:00",yes,outside,"",limited,"52.618284","13.305992"
node/3089521114,"","","","","",restaurant,"","","","","",italian,"","","","","","",no,"",Esse Osteria,Mo-Fr 12:00-23:00; Sa 18:00-23:00,"",no,"",no,"52.535833","13.422653"
node/3090312544,"","","","","",restaurant,"","","","","",mexican,"","","","",yes,"","","",¡Hola Mexiko!,"",yes,"","",limited,"52.546861","13.405709"
node/3095210431,Oderberger Straße,"61","10435","","",restaurant,"","60 seconds to napoli","","","",italian,"","",yes,yes,yes,"","","","60 seconds to napoli",Mo-Su 11:30-24:00,yes,"","",limited,"52.53773","13.411406"
node/3098126573,Weinbergsweg,"4","10119",Mitte,"",restaurant,"","","","","",italian,"","","","","","","","",La Premiata Ditta,"","","","",limited,"52.530674","13.402293"
node/3099090255,Clayallee,"173","14195",Dahlem,"",restaurant,"","","","","",asian,"",Sushi und generisch-asiatische Gerichte,"","","","","","",Vietnam,Mo-Su 11:00-22:00,yes,"","",yes,"52.45171","13.269837"
node/3116887425,Pasedagplatz,"5","13088","","",restaurant,"","","","","",vietnamese,"","","","",yes,"","","",Trungvan,Mo-Su 11:30-22:00; Sa off,yes,"","",yes,"52.560055","13.460171"
node/3121381090,Huttenstraße,"6","10553","","",restaurant,"","","",+49 30 64310551,"",pakistani,"","","",yes,"","","","",ZamZam,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00","","","",yes,"52.527787","13.326544"
node/3127214200,"","","","","",restaurant,"","","","","",german,"","","","",yes,"","","",Tobi's Gaststätte Britzer Wiesen,"",yes,"","",yes,"52.442841","13.467796"
node/3134605457,Kaiserin-Augusta-Allee,"96","10553",Moabit,"",restaurant,"","","","","",japanese,"","",yes,yes,yes,"","","",Musuko 1984,Mo-Su 11:30-22:30,yes,"","",limited,"52.525607","13.316363"
node/3136935127,"","","","","",restaurant,"","","","","",syrian,"","","","","","","","",Kreuzberger Himmel,"Mo-Fr 16:00-23:00; Sa,Su 11:00-23:00",sidewalk,"","",yes,"52.492862","13.386375"
node/3140301721,Müllerstraße,"163A","13353",Wedding,no,restaurant,"","","","","",turkish,"","",yes,yes,yes,"","","",Mekan Grillhaus,Mo-Su 08:00-01:00,yes,outside,"",limited,"52.543345","13.363999"
node/3140301724,Burgsdorfstraße,"14","13353",Wedding,"",restaurant,"","","","","",korean,"","",yes,yes,"","","","",Dukki,"Mo,Su off; Tu-Sa 18:00-22:00",yes,"","",no,"52.542847","13.362952"
node/3354444677,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",Rosso 2,"","","","","","52.498745","13.324327"
node/3147455154,Torfstraße,"16","13353",Wedding,"",restaurant,"","","100","","",asian,"","","",yes,yes,"","","",Hanoi St.16,Mo-Su 12:00-23:00,yes,"","","","52.541519","13.350776"
node/3148247882,Seelower Straße,"8","10439","","",restaurant,"","","","","",japanese,"","",yes,yes,"","",yes,no,LOLA X IKI,"Mo-Fr 12:00-16:00,17:00-22:00; Sa 13:00-16:00,17:00-22:00",yes,outside,"",yes,"52.551867","13.410782"
node/3154395039,Pannierstraße,"64","12043","","",restaurant,"","","","","",japanese,"","","","","","","","",Roku-ji,"","",no,"",limited,"52.48549","13.429367"
node/3156295000,Köpenicker Straße,"159","10997",Kreuzberg,"",restaurant,"","","",+49 30 93916021,https://harimoksh-restaurant.com,indian,"","",yes,only,yes,"","","",Hari Moksh,Mo-Su 12:00-23:00,yes,"","",no,"52.505694","13.431638"
node/3157916990,Rheinstraße,"62","12159",Friedenau,"",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Ristorante Barolo,"Tu-Fr 12:00-23:00; Sa,Su 12:00-23:30",yes,"","",limited,"52.470561","13.334602"
node/3158327168,Brückenstraße,"10B","10179",Mitte,"",restaurant,"","","","",https://lapho.de/,vietnamese,"","","","",yes,"","","",La Pho,Mo-Fr 11:00-21:00,yes,"","",no,"52.512765","13.417178"
node/3158730480,"","","","","",restaurant,"","","","","",italian,"","","","",yes,"","","",Pizza Slice,Mo-Fr 11:00-20:00,yes,"","",no,"52.496833","13.384831"
node/3159002886,Vorarlberger Damm,"1","12157",Schöneberg,"",restaurant,"","","",+49 30 25736733,"",german,"","","","","","","","",Gela's Bistro,Mo-Fr 07:00-17:00,"","","","","52.471198","13.344433"
node/3160919200,"","","","","",restaurant,"","","","","",arab,"","","","",yes,"","","",Orient Grill Haus,"",yes,"","",yes,"52.530328","13.425787"
node/3161476376,Hohenzollerndamm,"110a","14199",Schmargendorf,"",restaurant,"","","","",http://www.rosengarten-china.de/,chinese,"","","","","","","","",Rosengarten,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00,"","","",yes,"52.477368","13.282367"
node/3161684998,Oderberger Straße,"49","10435",Prenzlauer Berg,no,restaurant,"","","",+49 30 55957384,"",indian,"","",yes,yes,yes,"","","",Naan,Mo-Su 12:00-24:00,yes,no,"",limited,"52.538849","13.408434"
node/3162460271,Eisenacher Straße,"59","10823",Schöneberg,"",restaurant,"","","",+49 30 34357666,https://www.mezban.de/,indian,"","",yes,yes,"","","","",Mezban,"11:00-22:00","","","",yes,"52.485053","13.352221"
node/3163411209,Mehringdamm,"40","10961",Kreuzberg,"",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Amici Amici,"11:30-23:00",yes,"","",no,"52.492705","13.387211"
node/3163411215,Mehringdamm,"44-46","","","",restaurant,"","","","","",asian,"","","","","","","","",Phantasia,Mo-Sa 11:30-23:00; Su 14:00-23:00,"","","",no,"52.492269","13.387002"
node/3163411253,Hagelberger Straße,"9","10965","","",restaurant,"","","","","",peruvian,"","","","","","","","",Tupac Berlin,We-Sa 18:00-23:00,"","","",limited,"52.491573","13.384681"
node/3168051136,Schmiljanstraße,"15","12161",Friedenau,"",restaurant,"","","","","",vietnamese,"","","","",yes,"","","",Huong Giang,"11:30-22:00",yes,"","",limited,"52.469098","13.331942"
node/3171011261,Coloniaallee,"13","12524",Altglienicke,"",restaurant,"","","","",http://www.da-latto.de/,italian,yes,"","",yes,"","","","",Pizzeria Da. Latto,Mo-Su 16:00-22:00,"","","",yes,"52.403407","13.542357"
node/3172085961,Helene-Weigel-Platz,"7","12681",Marzahn,"",restaurant,"","","",+49 30 54983822,http://www.akropolis-berlin.de/,greek,"","","","","","","","",Akropolis,"Mo-Th,Su 11:30-23:00;Fr,Sa,PH 11:30-24:00","","","",yes,"52.528105","13.539716"
